1.0480385687e-01,3.5699568863e-01,4.9019610440e-01,2.7466245196e-01,3.2800718661e-01,1.2929527528e-01,4.2785688755e-02,8.4734435605e-02,2.0929763640e-01,3.2222674015e-01,1.9991681444e-01,3.7549728778e-01,2.6564648500e-01,4.3085810028e-01,3.4274429400e-01,5.4021771700e-02,9.2041345266e-02,5.5793033820e-02,2.2229560775e-01,3.5906046983e-02,2.0381393710e-01,4.3254998578e-01,1.7603203081e-01,1.2280061878e-01,5.0462143100e-02,3.0893292544e-01,3.2243926024e-02,4.2611246824e-01,4.7818222346e-01,7.7962926370e-02,3.4211193309e-01,1.9460179602e-01,2.6850215672e-01,3.7316515482e-01,1.0885651310e-01,1.3857933768e-01,1.3267805273e-01,1.3697737704e-01,5.5540111051e-02,4.0531550571e-01,2.6875472682e-01,2.6929725731e-01,4.5165354813e-01
2.0044889932e-01,6.6554424809e-01,3.9569657672e-02,4.3839182025e-01,2.9750768490e-01,2.1915889263e-01,6.3436768034e-03,5.2115474591e-02,6.5817524305e-02,6.9678396900e-03,7.6350126057e-03,6.7230322493e-02,7.3934696848e-03,4.1118124661e-02,6.1849725850e-01,1.0436578410e-01,2.3957943303e-02,7.6539846589e-02,1.1185120610e-01,4.8682120106e-02,7.3106682182e-02,2.7529260399e-01,1.9136240643e-01,9.2942393178e-02,5.1993086392e-02,2.9194582451e-01,1.3102050106e-03,6.1867191943e-02,7.1963190102e-03,8.5105740615e-03,5.5991520546e-01,3.6311226958e-01,2.9572874162e-01,3.1698821807e-01,2.0344074256e-02,7.1139354067e-02,2.3831384365e-01,1.1630181139e-01,4.4308010942e-03,7.7878274610e-02,5.2990679978e-01,5.3674079530e-01,7.7325354768e-01
1.8300924256e-01,6.6738948901e-01,8.4493746085e-01,5.3757968493e-01,2.6727245651e-01,2.5851633689e-01,4.5962861544e-03,2.4524056892e-02,3.7824963178e-04,1.9181399015e-01,9.4653567122e-02,2.3462184292e-02,1.4463698590e-01,9.8541081095e-02,6.7027961468e-01,9.0537479169e-02,4.1037584053e-04,9.4311217300e-02,3.0598452256e-02,5.9785924909e-02,3.2346117426e-03,1.3955708141e-01,2.0657628879e-01,6.4876245129e-02,5.3522620246e-02,2.7501012298e-01,1.4787087468e-02,4.8068998243e-02,6.4098854179e-01,1.4855640885e-02,6.7803358539e-01,2.6032466768e-02,3.2267465091e-01,2.6209170517e-01,5.8088214221e-03,2.0748787578e-02,2.6050962696e-01,9.6100017954e-02,9.5547816811e-02,1.9347130573e-02,3.9210772715e-01,3.3194918886e-01,9.0326263593e-01
7.3104442897e-02,3.6069720573e-01,6.6156368628e-01,5.3312656134e-01,2.3756348485e-01,2.2524748925e-01,3.9207120259e-02,6.2128332142e-03,4.8573148085e-02,5.8353796352e-01,3.3457303168e-01,2.8174675510e-01,4.6719813381e-01,5.3724351093e-01,4.5603297222e-01,3.0163468882e-02,3.6801964939e-02,1.0655843235e-01,1.3326335018e-05,6.7764077336e-02,2.6718340634e-02,4.3919848446e-02,2.2155806984e-01,4.0286692485e-02,5.5049336522e-02,2.5817706472e-01,5.3326222689e-02,3.9799338319e-01,8.9289065328e-01,9.0073383855e-02,6.4240627815e-01,1.9471952797e-01,3.4906210244e-01,2.0972685568e-01,7.7399070882e-02,1.4681371780e-04,1.8173331140e-01,7.6834912638e-02,7.5331907201e-02,2.7779046479e-01,6.5867413241e-02,1.6530703314e-02,7.6422882367e-01
6.7904209569e-04,5.0325541868e-02,5.5106243522e-04,4.2678785412e-01,2.0863819343e-01,1.3805048614e-01,7.7224930875e-02,4.1028386280e-06,1.8418834110e-01,5.6073577291e-01,3.7889660988e-01,6.2047103799e-01,4.8109694942e-01,8.5388606718e-01,1.4977160121e-01,2.0107075059e-04,1.0932764589e-01,1.1152503503e-01,2.8179807339e-02,7.1572311950e-02,1.3262781773e-01,1.4695820273e-03,2.3619390524e-01,2.0649589372e-02,5.6571829674e-02,2.4149758305e-01,6.1598145084e-02,7.7497165727e-01,1.7202309562e-01,1.5207427540e-01,4.6933930270e-01,3.6305335221e-01,3.7461907113e-01,1.6108720570e-01,1.7528091375e-01,1.4541791491e-02,6.4209038150e-02,5.8947947526e-02,3.9643648569e-05,6.4096306160e-01,4.9569598587e-02,1.4743165786e-01,4.3898051521e-01
5.1364291448e-02,4.4790017480e-02,7.0428602868e-01,2.6048188326e-01,1.8074721527e-01,4.5932779767e-02,8.2454857417e-02,6.8548141142e-03,3.3346083061e-01,1.5957924624e-01,1.6324175970e-01,7.4900325720e-01,1.6504836328e-01,6.8517316119e-01,2.4548586610e-04,3.8842642303e-02,1.7054572761e-01,1.0849873093e-01,1.0765319023e-01,7.0712166507e-02,2.7166950854e-01,1.8015921399e-02,2.5037257943e-01,7.1435460717e-03,5.8088698043e-02,2.2502214655e-01,2.7727106977e-02,8.1630608642e-01,1.6930422287e-01,1.3319311186e-01,2.3804250124e-01,2.5973672770e-02,3.9908209324e-01,1.1728138401e-01,2.1764637602e-01,6.0294544737e-02,7.6733528124e-04,4.2848995176e-02,7.9193361826e-02,8.1061135463e-01,3.6811177588e-01,4.9351529877e-01,1.2128207594e-01
1.6523313116e-01,3.4959305236e-01,8.1130565383e-01,9.9765839468e-02,1.5413222125e-01,6.6741199826e-04,4.9917747771e-02,2.5709070513e-02,4.1519922420e-01,1.6435524617e-02,8.5953209340e-04,5.5706036247e-01,3.0588039841e-03,2.2467528209e-01,1.2890193347e-01,9.6832689713e-02,1.8041123177e-01,9.7913542983e-02,2.1742780185e-01,6.5296225990e-02,3.7912912528e-01,9.1294375176e-02,2.6398635075e-01,5.7918935802e-04,5.9598545151e-02,2.0880060646e-01,3.4072875179e-04,4.8222805579e-01,8.9111161686e-01,5.4036012676e-02,5.4376527400e-02,1.9483725988e-01,4.2219898240e-01,7.9307843401e-02,1.6908712725e-01,1.2583837767e-01,4.1519780729e-02,2.8906956557e-02,9.2525120152e-02,6.4741258421e-01,5.3487032728e-01,4.4368868516e-01,4.0009037281e-04
2.0765418715e-01,6.6175445285e-01,2.3322887065e-02,7.9933851019e-03,1.2902382603e-01,2.7694940055e-02,1.0590560590e-02,5.3660875407e-02,3.8494486769e-01,3.5837796930e-01,1.2761943527e-01,2.0933295073e-01,2.4320401527e-01,7.3849317583e-04,4.3124428744e-01,1.0025267635e-01,1.3247077256e-01,8.1287565262e-02,3.2848902712e-01,5.6033386290e-02,4.0499165071e-01,2.1127623407e-01,2.7693177018e-01,1.3505090307e-03,6.1099980980e-02,1.9288204574e-01,1.8756801609e-02,9.4160185825e-02,6.4432237641e-01,9.9175554148e-04,2.4022065591e-03,3.6299437318e-01,4.4373142937e-01,4.8032103243e-02,7.0188158939e-02,1.9460323661e-01,1.5427667507e-01,1.7441307836e-02,2.9354742577e-03,2.8539287382e-01,2.9509515886e-01,8.5932548409e-02,1.4834914125e-01
1.2847146352e-01,6.7097966558e-01,5.3661766552e-01,2.1340877872e-02,1.0563958986e-01,1.1182504498e-01,1.9147485570e-03,8.6402031801e-02,2.5915352824e-01,6.4297258885e-01,3.5939543239e-01,4.1776508309e-03,5.1771830808e-01,2.7029366474e-01,6.6170564675e-01,4.4743226449e-02,5.8083951518e-02,6.1005242735e-02,4.1148218510e-01,4.4136066375e-02,3.3721986848e-01,3.6154107541e-01,2.8911046737e-01,9.4112108225e-03,6.2591623258e-02,1.7731463061e-01,5.6535929241e-02,2.5469714840e-02,7.8229444272e-03,3.1950644484e-02,1.0590731072e-01,2.5914940492e-02,4.6345745873e-01,2.4167021988e-02,3.6075411987e-03,2.4920476439e-01,2.4997316596e-01,8.7147797077e-03,5.9733330187e-02,2.1858987983e-02,1.5080809424e-02,5.1950395655e-02,4.7698963428e-01
2.1305646250e-02,3.6809864820e-01,9.2052542228e-01,1.3454678613e-01,8.4182133404e-02,2.0577396759e-01,3.2150119428e-02,1.1888616247e-01,1.0624487272e-01,4.1875803994e-01,3.5951958102e-01,1.1762155067e-01,4.0620213537e-01,7.2407028719e-01,6.3310191012e-01,1.0609178848e-03,5.9098992926e-03,3.9975401744e-02,4.4447128807e-01,3.1161513997e-02,2.0735685458e-01,5.2152402190e-01,3.0042989820e-01,2.4277494961e-02,6.4072098731e-02,1.6214546480e-01,5.9439765863e-02,3.4224500890e-01,4.7463178242e-01,1.1312543108e-01,3.1751929554e-01,1.9495499170e-01,4.8117371720e-01,8.2565491827e-03,2.4992218200e-02,2.7583921769e-01,2.5302013858e-01,2.9273370283e-03,1.0486235022e-01,7.3236730838e-02,1.2259353878e-01,4.0174579601e-01,7.9053633427e-01
