9.8490408971e-02,2.9352866845e-01,1.9804132991e-01,1.0692340085e-01,7.9132942062e-03,1.1119294780e-01,4.8395003001e-01,2.7932185189e-01,5.9729770545e-02,2.6730458703e-01,4.2786860695e-01,4.5675900646e-01,2.9939771541e-01,2.4202374514e-01,6.2763020032e-02,4.0311477443e-01,3.6130293113e-01,2.8087928147e-02,4.9900347591e-01,4.4565053409e-01,3.0784404119e-01,7.2780420051e-02,2.1553117416e-01,9.1193306630e-02,3.9309681559e-01,5.5008522224e-02,2.1872234902e-01,9.3263932817e-02,1.2723596687e-01,3.6848674195e-01,7.6928460057e-02,1.9756839966e-02,1.7169722359e-01,1.1743325405e-01,4.9475097246e-01,1.5000169415e-01,2.9052879649e-01,4.5030725308e-01,9.7363545681e-02,3.1790944987e-01,9.8049610220e-02,1.7791447220e-01,4.3451331852e-01
4.8198521797e-02,5.1854011072e-01,1.8957382557e-01,1.3707676202e-01,6.9736086122e-03,1.7370289108e-01,1.2708120530e-02,5.4327563281e-01,8.2746021836e-02,4.9008075055e-01,6.8034024371e-01,8.1473023524e-01,4.8440752105e-01,1.1773122508e-02,7.0579312080e-02,3.6320107226e-01,7.1755863569e-01,3.3521791147e-02,4.9996091444e-01,1.0817328479e-01,5.6654709071e-01,9.4184903716e-03,3.5732316231e-01,1.1564821492e-01,2.3797233761e-02,8.8138498295e-02,4.2296160761e-02,1.6412035343e-01,3.4233811491e-02,3.8291419574e-01,3.8228871993e-02,2.1518909431e-02,3.4325338059e-01,1.0506395988e-01,2.8519596941e-02,7.3141977802e-02,2.0409609567e-01,2.7576493032e-01,1.6355410365e-01,1.4243987308e-01,5.0683205123e-02,1.6825255994e-01,6.3542271760e-01
1.2008259476e-02,5.8251356073e-01,1.8112180772e-01,1.6478237945e-01,6.0472205867e-03,2.1458664534e-01,6.9851527098e-01,4.5201406772e-01,1.0220740370e-01,5.1353675385e-01,8.3553629674e-01,9.0144097875e-01,5.9031649787e-01,1.0014548595e-01,7.8273904722e-02,3.2367963274e-01,4.7998235685e-01,3.8750344947e-02,5.0091834944e-01,4.8355081830e-03,2.7403525372e-02,1.3512965130e-01,4.2910663242e-01,1.3831169501e-01,6.4617979698e-01,1.0790334823e-01,1.0162574450e-02,1.8540930379e-01,2.9932925595e-04,3.9731952409e-01,1.0036081621e-02,2.3266934589e-02,1.5779153377e-01,9.2832279572e-02,1.8273686373e-01,1.7994903450e-02,1.2549049712e-01,1.2851242348e-01,1.9444797752e-01,2.5268890876e-02,1.5104134063e-02,1.5861916360e-01,7.9079918033e-01
6.7213026107e-05,4.3966398707e-01,1.7270073454e-01,1.8779120865e-01,5.1472395235e-03,2.1969990407e-01,8.5749637865e-01,1.2835225065e-01,1.1510809773e-01,3.1668626581e-01,8.3366079511e-01,6.5118428495e-01,5.7184332784e-01,3.8485032435e-01,8.5726993411e-02,2.8493886344e-01,4.4582891289e-02,4.3576037606e-02,5.0187577738e-01,2.0733226690e-01,3.5314545957e-01,7.4789631196e-02,3.9543914217e-01,1.5752354858e-01,5.8895727475e-01,1.0632963699e-01,1.4860248877e-01,1.4223814037e-01,4.6985041146e-02,4.1168063549e-01,4.3291951878e-06,2.4986983069e-02,1.2682089423e-03,8.0874295969e-02,7.5217442737e-01,1.3935610152e-04,6.1830302731e-02,3.1572766418e-02,1.7357074344e-01,5.3257792934e-03,1.6640220356e-04,1.4904271492e-01,8.6542908991e-01
1.5723599562e-02,1.9222711744e-01,1.6432600762e-01,2.0423547384e-01,4.2864011291e-03,1.8727366389e-01,9.9302161198e-02,7.8575143842e-03,1.1945558647e-01,7.5653474004e-02,6.7543635670e-01,2.5359760720e-01,4.3688620348e-01,4.7191039359e-01,9.2822533804e-02,2.4735949971e-01,1.3711459155e-01,4.7816538598e-02,5.0283319476e-01,5.7517265553e-01,5.3917669700e-01,8.4540903935e-03,2.7294371186e-01,1.7187642394e-01,5.7896124982e-03,8.4052223134e-02,3.4439090211e-01,6.4807165987e-02,1.4463984543e-01,4.2597550625e-01,1.0857199086e-02,2.6665345484e-02,1.9941724135e-01,6.9323046918e-02,9.7903952275e-01,2.4619474944e-02,1.8880400657e-02,1.0254324938e-04,1.1205536597e-01,8.9236503915e-02,9.5873284935e-03,1.3955147758e-01,8.4239875818e-01
5.4587436885e-02,1.7290553673e-02,1.5601294376e-01,2.1278028744e-01,3.4768871988e-03,1.2852623607e-01,2.8554103863e-01,2.5268544271e-01,1.1457839850e-01,6.0929346615e-03,4.2182576847e-01,9.9608989482e-03,2.4314596045e-01,2.4085114766e-01,9.9450048577e-02,2.1131086284e-01,6.0333913278e-01,5.1311627861e-02,5.0379059804e-01,8.5315145711e-01,1.1772291947e-02,1.3406942636e-01,1.2210135777e-01,1.8031891066e-01,4.6266005712e-01,5.0058147449e-02,4.3739954852e-01,7.2830670983e-03,2.3124107137e-01,4.4018221425e-01,3.9648176512e-02,2.8288644702e-02,3.3987935899e-01,5.8307045167e-02,5.6142595520e-01,8.4519698982e-02,5.3021321715e-04,3.9022145679e-02,4.2705449017e-02,2.4912228709e-01,4.1022474825e-02,1.3017346377e-01,7.2692764544e-01
1.0576147526e-01,4.0054297683e-02,1.4777674701e-01,2.1273201158e-01,2.7301532313e-03,6.3782114772e-02,9.5893721752e-01,5.3335927280e-01,1.0122981749e-01,1.7024118883e-01,1.7054344431e-01,1.0489517551e-01,7.3456120722e-02,1.1414553198e-02,1.0550634755e-01,1.7714723053e-01,6.6612076533e-01,5.3929249440e-02,5.0474798369e-01,8.4840882654e-01,3.9746049762e-01,7.6797310793e-02,1.7389134659e-02,1.8223255994e-01,7.3273195667e-01,1.8061126731e-02,3.5156001818e-01,9.9067144108e-03,2.5178641406e-01,4.5427897259e-01,7.8560615604e-02,2.9843942462e-02,1.3034500138e-01,4.7948848600e-02,5.5083047060e-02,1.6291839252e-01,8.4414817692e-03,1.4224646627e-01,2.5024320289e-03,4.3186214553e-01,8.6649069562e-02,1.2093635151e-01,5.4518545230e-01
1.5489673849e-01,2.4422661073e-01,1.3963248081e-01,2.0409456510e-01,2.0567663208e-03,1.5440434161e-02,4.6608848539e-01,4.7216268129e-01,8.1471537249e-02,4.2123307911e-01,1.8406733992e-02,4.6646192379e-01,3.6747110053e-04,1.0109713641e-01,1.1089713434e-01,1.4520435506e-01,2.2081066281e-01,5.5570500990e-02,5.0570534819e-01,5.6423516940e-01,5.0676933115e-01,7.5387239931e-03,1.0507760296e-02,1.7747718865e-01,9.0779792779e-02,9.6923603706e-04,1.5707736003e-01,7.0842740586e-02,1.9322708359e-01,4.6824416296e-01,1.1702993039e-01,3.1318842497e-02,6.8669420965e-03,3.8363696727e-02,1.3383882963e-01,2.3766815706e-01,4.1897784086e-02,2.9363630931e-01,1.2884919453e-02,5.7674198215e-01,1.3511273797e-01,1.1186740297e-01,3.3836117119e-01
1.8821591403e-01,4.8368381555e-01,1.3159504049e-01,1.8756910552e-01,1.4662556211e-03,2.2567465768e-04,1.7095537292e-02,1.5145087578e-01,5.8355232243e-02,5.3450353987e-01,2.4032864752e-02,8.2067607540e-01,5.5129018859e-02,3.8579529168e-01,1.1553847459e-01,1.1579616362e-01,9.6829222324e-03,5.6173370634e-02,5.0666268803e-01,1.9778828039e-01,2.5876414774e-03,1.3296248309e-01,1.0485485134e-01,1.6640114840e-01,2.6064114945e-01,5.6775988191e-03,1.3011910040e-02,1.4746346787e-01,9.2755372733e-02,4.8205636885e-01,1.4461184154e-01,3.2701589341e-02,2.2640996173e-01,2.9658228596e-02,6.9288714670e-01,2.8765240574e-01,9.7869411537e-02,4.6952176550e-01,6.8316360608e-02,6.3562643916e-01,1.7435308732e-01,1.0299338401e-01,1.5332825287e-01
1.9637645100e-01,5.8704926078e-01,1.2367912599e-01,1.6449711148e-01,9.6697749804e-04,2.3401595077e-02,7.1437914282e-01,2.8212161067e-03,3.5451225240e-02,4.0870830684e-01,1.8525412714e-01,8.9912415203e-01,2.1432749787e-01,4.7154102308e-01,1.1935810278e-01,8.9211673148e-02,3.8466006254e-01,5.5715079976e-02,5.0761999966e-01,3.3065757068e-03,4.3982425216e-01,7.8801928463e-02,2.5384738070e-01,1.4981580720e-01,7.8618641583e-01,3.0286791355e-02,3.7189592102e-02,1.8616901657e-01,1.4183030294e-02,4.9569440833e-01,1.5381796028e-01,3.3981162020e-02,3.3209269855e-01,2.1929296384e-02,9.8826097349e-01,2.9875073650e-01,1.7128773098e-01,6.4240301904e-01,1.3923746293e-01,5.8895154912e-01,1.9460498755e-01,9.4340485163e-02,3.2021480558e-02
1.7709017059e-01,4.8034553618e-01,1.1589921497e-01,1.3675148625e-01,5.6599727769e-04,7.6950161655e-02,8.4588584482e-01,2.2629181075e-01,1.6297049495e-02,1.5639768885e-01,4.3995307853e-01,6.4236041719e-01,4.0989769617e-01,2.3967857771e-01,1.2229654744e-01,6.5712149861e-02,7.2070389878e-01,5.4212944743e-02,5.0857727958e-01,1.1572016954e-01,4.7003062201e-01,6.6730889203e-03,3.8392162792e-01,1.2893611333e-01,2.5616607329e-01,6.4869098588e-02,2.0983635403e-01,1.5988299590e-01,7.4130442461e-03,5.0913736659e-01,1.4214885880e-01,3.5147361892e-02,1.0398343809e-01,1.5262887875e-02,6.2688446948e-01,2.6782790380e-01,2.5550418591e-01,7.8524996337e-01,1.8782893888e-01,4.5222473242e-01,1.9082866602e-01,8.5934244375e-02,1.9331147794e-03
